"","Location","Station.Name","State","TimeZone","DayTimeSaving","Latitude","Longitude","Elevation","City"
"1867","KUTS","Huntsville Municipal Airport","TX","C","y",30.74,-95.59,364.173,NA
"1868","KUVA","Garner Field Airport","TX","C","y",29.211,-99.744,964.567,NA
"1869","KVCT","Victoria Regional Airport","TX","C","y",28.86,-96.92,115.157,NA
"1870","KXBP","Bridgeport Municipal Airport","TX","C","y",33.167,-97.833,853.018,NA
"1871","K4BL","Blanding","UT","M","y",37.62,-109.47,6040.03,NA
"1872","K4HV","Hanksville","UT","M","y",38.38,-110.72,4308.07,NA
"1873","KBCE","Bryce Canyon","UT","M","y",37.71,-112.16,7586.94,NA
"1874","KCDC","Cedar City Regional Airport","UT","M","y",37.7,-113.1,5586.94,"Cedar City"
"1875","KCNY","Moab/Canyonlands","UT","M","y",38.75,-109.75,4553.81,"Moab"
"1876","KDPG","Dugway Prvg Ground","UT","M","y",40.21,-112.93,4347.11,NA
"1877","KDXZ","St George Municipal Airport","UT","M","y",37.0364,-113.51,2884,NA
"1878","KENV","Wendover (aut)","UT","M","y",40.73,-114.03,4238.85,NA
"1879","KHIF","Ogden/Hill AFB","UT","M","y",41.12,-111.97,4799.87,NA
"1880","KLGU","Logan-Cache Airport","UT","M","y",41.79,-111.85,4455.38,NA
"1881","KMLF","Milford Municipal","UT","M","y",38.43,-113.02,5039.04,NA
"1882","KOGD","Ogden-Hinckley Muni","UT","M","y",41.2,-112.01,4439.96,"Ogden"
"1883","KPUC","Price/Carbon County","UT","M","y",39.62,-110.75,5902.23,NA
"1884","KPVU","Provo Muni (awos)","UT","M","y",40.23,-111.72,4491.47,"Provo"
"1885","KSGU","Saint George (awos)","UT","M","y",37.09,-113.6,2939.63,"St. George"
"1886","KSLC","Salt Lake City International","UT","M","y",40.79,-111.97,4222.11,"Salt Lake City"
"1887","KT62","Tooele","UT","M","y",40.317,-112.3,5341.21,NA
"1888","KU24","Delta","UT","M","y",39.34,-112.59,4639.11,NA
"1889","KU28","Green River Range","UT","M","y",39.01,-110.15,4071.52,NA
"1890","KVEL","Vernal","UT","M","y",40.44,-109.51,5275.59,"Vernal"
"1891","KAKQ","Wakefield Municipal Airport","VA","E","y",36.99,-77,209.974,NA
"1892","KAVC","South Hill, Mecklenburg-Brunswick Regional Airport","VA","E","y",36.69,-78.05,1410.76,NA
"1893","KBCB","Virginia Tech Airport","VA","E","y",37.208,-80.408,2132.55,NA
"1894","KCHO","Charlottesville-Albemarle Airport","VA","E","y",38.14,-78.45,623.031,"Charlottesville"
"1895","KCJR","Culpeper County Airport","VA","E","y",38.53,-77.86,311.68,NA
"1896","KCPK","Chesapeake Municipal Airport","VA","E","y",36.66,-76.32,19.685,NA
"1897","KDAA","Fort Belvoir","VA","E","y",38.73,-77.18,88.911,NA
"1898","KDAN","Danville Regional Airport","VA","E","y",36.58,-79.33,577.1,NA
"1899","KDCA","Washington DC, Reagan National Airport","VA","E","y",38.86,-77.03,16.076,"Washington, D.C. / Arlington County"
"1900","KEMV","Emporia-Greensville Reg Airport","VA","E","y",36.69,-77.48,127.953,NA
"1901","KFAF","Fort Eustis / Felker","VA","E","y",37.14,-76.62,22.966,NA
"1902","KFKN","Franklin / J B Rose","VA","E","y",36.7,-76.9,39.042,NA
"1903","KFVX","Farmville","VA","E","y",37.35,-78.43,410.105,NA
"1904","KFYJ","Middle Peninsula Regional Airport","VA","E","y",37.517,-76.767,22.966,NA
"1905","KHEF","Manassas Municipal Automatic Weather Observing","VA","E","y",38.72,-77.52,193.57,NA
"1906","KHLX","Hillsville","VA","E","y",36.77,-80.82,2736.22,NA
"1907","KHSP","Hot Springs / Ingalls","VA","E","y",37.96,-79.82,3792.65,NA
"1908","KIAD","Washington-Dulles International Airport","VA","E","y",38.96,-77.45,290.026,"Washington, D.C. / Dulles / Chantilly"
"1909","KJFZ","Richlands Tazewell County Airport","VA","E","y",37.064,-81.798,2650.92,NA
"1910","KJGG","Williamsburg-Jamestown Airport","VA","E","y",37.233,-76.717,49.213,NA
"1911","KJYO","Leesburg / Godfrey","VA","E","y",39.08,-77.57,390.42,NA
"1912","KLFI","Langley Air Force Base","VA","E","y",37.09,-76.35,9.843,NA
"1913","KLKU","Louisa County / Freeman Field Airport","VA","E","y",38.011,-77.978,492.126,NA
"1914","KLNP","Wise / Lonesome Pine","VA","E","y",36.98,-82.53,2680.45,NA
"1915","KLYH","Lynchburg Regional Airport","VA","E","y",37.34,-79.2,939.961,"Lynchburg"
"1916","KMFV","Melfa / Accomack Airport","VA","E","y",37.65,-75.77,49.213,NA
"1917","KMKJ","Marion / Wytheville","VA","E","y",36.9,-81.35,2559.05,NA
"1918","KMTV","Martinsville","VA","E","y",36.63,-80.02,941.601,NA
"1919","KNGU","Norfolk, Naval Air Station","VA","E","y",36.94,-76.28,33.136,NA
"1920","KNTU","Virginia Beach, Oceana, Naval Air Station","VA","E","y",36.83,-76.03,25.919,NA
"1921","KNYG","Quantico Marine Corps Air Facility","VA","E","y",38.51,-77.3,13.123,NA
"1922","KOFP","Ashland, Hanover County Municipal Airport","VA","E","y",37.7,-77.43,206.693,NA
"1923","KOKV","Winchester Regional","VA","E","y",39.15,-78.15,728.346,NA
"1924","KOMH","Orange County Airport","VA","E","y",38.247,-78.046,465.879,NA
"1925","KORF","Norfolk International Airport","VA","E","y",36.91,-76.2,23.95,"Norfolk"
"1926","KPHF","Newport News / Williamsburg Intl Airport","VA","E","y",37.14,-76.5,42.651,"Newport News"
"1927","KPSK","Dublin / New River Valley","VA","E","y",37.14,-80.68,2105.97,NA
"1928","KPTB","Petersburg Automatic Weather Observing / Reporting","VA","E","y",37.19,-77.52,196.85,NA
"1929","KRIC","Richmond International Airport","VA","E","y",37.51,-77.31,164.042,"Richmond"
"1930","KRMN","Stafford Regional Airport","VA","E","y",38.4,-77.45,213.255,NA
"1931","KROA","Roanoke Regional Airport","VA","E","y",37.33,-79.97,1148.95,"Roanoke"
"1932","KSFQ","Suffolk Municipal Airport","VA","E","y",36.68,-76.6,72.178,NA
"1933","KSHD","Staunton / Shenandoah","VA","E","y",38.28,-78.85,1200.79,"Staunton / Waynesboro / Harrisonburg"
"1934","KVJI","Abingdon","VA","E","y",36.68,-82.03,2070.21,NA
"1935","KWAL","Wallops Flight Facility Airport","VA","E","y",37.94,-75.47,134.514,NA
"1936","KXSA","Tappahannock-Essex County Airport","VA","E","y",37.8596,-76.8941,135,NA
"1937","TVSV","Arnos Vale","VC","A","n",13.133,-61.2,42.651,NA
"1938","KEFK","Burlington International Airport(BVT)","Ve","E","y",44.96,-72.23,732,NA
"1939","TUPJ","Beef Island-Tortola","VG","A","n",18.45,-64.533,13.123,NA
"1940","TIST","St Thomas-Charlotte Amalie/CyrilE King Int Airport","VI","A","n",18.33,-64.97,20.013,"Charlotte Amalie, St. Thomas"
"1941","TISX","St Croix (Christiansted, Henry E. Rohlsen Airport)","VI","A","n",17.7,-64.8,43.963,"Christiansted, St. Croix"
"1942","TKPK","Golden Rock-Saint Kitts-Nexus","VI","A","n",17.3,-62.683,157.48,NA
"1943","TQPF","Wallblake","VI","A","n",18.2,-63.05,104.987,NA
"1944","K1V4","Saint Johnsbury","VT","E","y",44.42,-72.02,700.131,NA
"1945","K6B8","Burlington International Airport (BVT)","VT","E","y",44.54,-72.03,362,NA
"1946","KBTV","Burlington International Airport","VT","E","y",44.48,-73.15,348.097,"Burlington"
"1947","KCDA","Caledonia County Airport","VT","E","y",44.5691,-72.018,1188,NA
"1948","KDDH","Bennington Morse State Airport","VT","E","y",42.89,-73.246,826.772,NA
"1949","KFSO","Franklin County State Airport","VT","E","y",44.9403,-73.0975,228,NA
"1950","KMPV","Barre / Montpelier, Knapp State Airport","VT","E","y",44.21,-72.57,1125.98,NA
"1951","KMVL","Morrisville-Stowe State Airport","VT","E","y",44.53,-72.61,731.627,NA
"1952","KRUT","Rutland-Southern Vermont Regional Airport","VT","E","y",43.54,-72.95,807.087,NA
"1953","KVSF","Hartness State Springfield Airport","VT","E","y",43.34,-72.52,577.428,NA
"1954","K76S","Oak Harbor Airport","WA","P","y",48.25,-122.667,190.289,NA
"1955","KALW","Walla Walla Rgn","WA","P","y",46.09,-118.29,1147.97,"Walla Walla"
"1956","KAWO","Arlington Muni","WA","P","y",48.17,-122.17,137.795,NA
"1957","KBFI","Seattle/Boeing Fld","WA","P","y",47.54,-122.3,29.856,"Seattle"
"1958","KBLI","Bellingham Intl Airport","WA","P","y",48.79,-122.54,148.95,"Bellingham"
"1959","KBVS","Skagit Regional Airport","WA","P","y",48.467,-122.417,144.357,NA
"1960","KCLM","Port Angeles Intl Airport","WA","P","y",48.12,-123.5,298.556,NA
"1961","KCQV","Colville Municipal","WA","P","y",48.55,-117.89,1876.64,NA
"1962","KDEW","Deer Park (was 07s)","WA","P","y",47.974,-117.428,2204.72,NA
"1963","KEAT","Wenatchee/Pangborn","WA","P","y",47.41,-120.2,1243.44,"Wenatchee"
"1964","KELN","Ellensburg/Bowers","WA","P","y",47.03,-120.53,1729,NA
"1965","KEPH","Ephrata Municipal","WA","P","y",47.33,-119.52,1266.08,NA
"1966","KFHR","Friday Harbor","WA","P","y",48.52,-123.02,108.268,"Friday Harbor"
"1967","KGEG","Spokane Intl Arpt","WA","P","y",47.62,-117.53,1952.1,"Spokane"
"1968","KGRF","Fort Lewis/Gray Aaf","WA","P","y",47.09,-122.58,301.837,NA
"1969","KHMS","Hanford","WA","P","y",46.58,-119.58,731.627,NA
"1970","KHQM","Hoquiam/Bowerman","WA","P","y",46.98,-123.97,12.139,NA
"1971","KKLS","Kelso-Longview AWOS","WA","P","y",46.117,-122.9,16.076,NA
"1972","KMWH","Moses Lake/Grant Co","WA","P","y",47.21,-119.32,1195.87,NA
"1973","KNUW","Whidbey Island Nas","WA","P","y",48.36,-122.65,33.136,NA
"1974","KOLM","Olympia","WA","P","y",46.98,-122.9,216.864,NA
"1975","KOMK","Omak Airport","WA","P","y",48.46,-119.52,1253.28,NA
"1976","KORS","Orcas Island Airport","WA","P","y",48.717,-122.917,26.247,"Eastsound"
"1977","KPAE","Everett/Paine Field","WA","P","y",47.91,-122.28,620.079,"Everett"
"1978","KPSC","Pasco/Tri-Cities","WA","P","y",46.27,-119.12,430.118,"Pasco"
"1979","KPUW","Pullman/Moscow Rgnl","WA","P","y",46.76,-117.12,2552.49,"Pullman / Moscow, Idaho"
"1980","KPWT","Bremerton Ntnl Awos","WA","P","y",47.48,-122.77,449.475,NA
"1981","KRNT","Renton Municipal","WA","P","y",47.51,-122.22,32.808,NA
"1982","KSEA","Seattle-Tacoma Intl Airport","WA","P","y",47.44,-122.31,383.858,"Seattle / Tacoma (SeaTac)"
"1983","KSFF","Spokane/Felts Field","WA","P","y",47.68,-117.32,2001.31,NA
"1984","KSHN","Shelton/Sanderson","WA","P","y",47.23,-123.15,278.871,NA
"1985","KSKA","Fairchild AFB","WA","P","y",47.62,-117.65,2437.99,NA
"1986","KSMP","Stampede Pass(amos)","WA","P","y",47.29,-121.33,3958,NA
"1987","KTCM","Mc Chord AFB/Tacoma","WA","P","y",47.16,-122.48,285.105,NA
"1988","KTDO","Toledo-Winlock Mem","WA","P","y",46.48,-122.8,370.735,NA
"1989","KTIW","Tacoma Narrows","WA","P","y",47.28,-122.58,298.556,NA
"1990","KUIL","Quillayute State","WA","P","y",47.96,-124.55,179.134,NA
"1991","KVUO","Pearson Airpark Vancouver","WA","P","y",45.62,-122.66,26.247,NA
"1992","KYKM","Yakima Air Term","WA","P","y",46.56,-120.53,1063.98,"Yakima"
"1993","KAIG","Antigo - Lang Automatic Weather Observing / Report","WI","C","y",45.01,-89.13,1522.31,NA
"1994","KARV","Minocqua / Woodruff","WI","C","y",45.93,-89.73,1627.3,NA
"1995","KASX","Ashland, Kennedy Memorial Airport","WI","C","y",46.55,-90.92,823.491,NA
"1996","KATW","Appleton / Outagamie","WI","C","y",44.26,-88.52,918.635,"Appleton"
"1997","KAUW","Wausau Downtown Airport","WI","C","y",44.93,-89.62,1200.13,NA
"1998","KBCK","Black River Falls Area Airport","WI","C","y",44.2507,-90.8553,836,NA
"1999","KBUU","Burlington Municipal Airport","WI","C","y",42.691,-88.305,777.559,NA
"2000","KC29","Middleton Municipal - Morey Field Airport","WI","E","Y",43.1143,-89.5315,928,NA
"2001","KCLI","Clintonville Municipal Airport","WI","C","y",44.61,-88.73,823.491,NA
"2002","KCMY","Sparta / Fort McCoy Airport","WI","C","y",43.958,-90.738,839.895,NA
"2003","KCWA","Mosinee / Central Wisconsin","WI","C","y",44.79,-89.67,1276.25,"Mosinee"
"2004","KDLL","Baraboo Wisconsin Dells Airport","WI","C","y",43.522,-89.771,977.69,NA
"2005","KEAU","Eau Claire, Chippewa Valley Regional Airport","WI","C","y",44.88,-91.48,890.092,"Eau Claire"
"2006","KEFT","Monroe Municipal Airport","WI","C","y",42.61,-89.59,1085.96,NA
"2007","KEGV","Eagle River Union Airport","WI","C","y",45.93,-89.27,1640.42,NA
"2008","KENW","Kenosha Regional Airport","WI","C","y",42.59,-87.94,761.155,NA
"2009","KETB","West Bend Municipal Airport","WI","C","y",43.44,-88.13,885.827,NA
"2010","KEZS","Shawano Municipal Airport","WI","C","Y",44.7873,-88.56,813,NA
"2011","KFLD","Fond Du Lac County Airport","WI","C","y",43.77,-88.49,807.087,NA
"2012","KGRB","Green Bay, Austin Straubel International Airport","WI","C","y",44.48,-88.13,699.147,"Green Bay"
"2013","KHYR","Hayward Municipal Airport","WI","C","y",46.16,-91.45,1213.91,NA
"2014","KISW","Wisconsin Rapids, Alexander Field So. Wood County","WI","C","y",44.36,-89.83,1010.5,NA
"2015","KJVL","Janesville / Rock County","WI","C","y",42.62,-89.03,807.087,NA
"2016","KLNL","Kings Land O Lakes Airport","WI","C","y",46.15,-89.217,1706.04,NA
"2017","KLNR","Lone Rock, Tri-County Regional Airport","WI","C","y",43.21,-90.18,719.16,NA
"2018","KLSE","La Crosse Municipal Airport","WI","C","y",43.88,-91.25,668.963,"La Crosse"
"2019","KLUM","Menomonie Municipal Airport-Score Field","WI","C","y",44.883,-91.867,895.669,NA
"2020","KMDZ","Medford, Taylor County Airport","WI","C","y",45.1,-90.3,1469.82,NA
"2021","KMFI","Marshfield Municipal Airport","WI","C","y",44.63,-90.18,1276.25,NA
"2022","KMKE","Milwaukee, General Mitchell International Airport","WI","C","y",42.96,-87.9,629.921,"Milwaukee"
"2023","KMRJ","Mineral Point, Iowa County Airport","WI","C","y",42.89,-90.23,1177.82,NA
"2024","KMSN","Madison, Dane County Regional-Truax Field","WI","C","y",43.14,-89.33,873.031,"Madison"
"2025","KMTW","Manitowoc Municipal Automatic Weather Observing","WI","C","y",44.14,-87.67,649.606,NA
"2026","KMWC","Milwaukee / Timmerman","WI","C","y",43.12,-88.05,734.908,NA
"2027","KOCQ","J. Douglas Bake Memorial Airport","WI","C","y",44.8741,-87.9098,604,NA
"2028","KOEO","Osceola, L O Simenstad Municipal Airport","WI","C","y",45.31,-92.69,902.231,NA
"2029","KOSH","Oshkosh, Wittman Regional Airport","WI","C","y",44.01,-88.57,830.052,NA
"2030","KOVS","Boscobel Airport","WI","C","y",43.16,-90.68,672.572,NA
"2031","KPBH","Phillips / Price County","WI","C","y",45.41,-90.24,1473.1,NA
"2032","KPCZ","Waupaca Municipal Airport","WI","C","y",44.333,-89.02,826.772,NA
"2033","KPDC","Prairie Du Chien Municipal Airport","WI","C","y",43.02,-91.12,659.449,NA
"2034","KPVB","Platteville Municipal Airport","WI","C","y",42.6894,-90.4444,1024,NA
"2035","KRAC","Racine, Batten International Airport","WI","C","y",42.76,-87.81,672.572,NA
"2036","KRCS","Ladysmith","WI","C","y",0,0,NA,NA
"2037","KRCX","Rusk County Airport","WI","C","y",45.483,-91,1236.88,NA
"2038","KRHI","Rhinelander-Oneida County Airport","WI","C","y",45.63,-89.47,1663.39,"Rhinelander"
"2039","KRNH","New Richmond Municipal Airport","WI","C","y",45.148,-92.538,997.375,NA
"2040","KRPD","Rice Lake Regl - Carls Field Airport","WI","C","y",45.51,-91.73,1138.45,NA
"2041","KRRL","Merrill Municipal Airport","WI","C","y",45.2,-89.71,1315.62,NA
"2042","KRYV","Watertown","WI","C","y",43.17,-88.72,833.333,NA
"2043","KRZN","Siren, Burnett County Airport","WI","C","y",45.823,-92.373,987.533,NA
"2044","KSBM","Sheboygan County Memorial Airport","WI","C","y",43.78,-87.85,748.031,NA
"2045","KSTE","Stevens Point Municipal Airport","WI","C","y",44.55,-89.53,1108.92,NA
"2046","KSUE","Sturgeon Bay","WI","C","y",44.84,-87.37,725.066,NA
"2047","KSUW","Superior, Richard I. Bong Airport","WI","C","y",46.69,-92.095,675.853,NA
"2048","KTKV","Tomahawk Regional Airport","WI","C","y",45.469,-89.806,1486.22,NA
"2049","KUBE","Cumberland Municipal Airport","WI","C","y",45.506,-91.9811,1241,NA
"2050","KUES","Waukesha County Airport","WI","C","y",43.01,-88.2,931.759,NA
"2051","KUNU","Juneau, Dodge County Airport","WI","C","y",43.43,-88.7,935.039,NA
"2052","KVOK","Volk / Camp Douglas","WI","C","y",43.933,-90.267,918.963,NA
"2053","KY50","Wautoma Municipal Airport","WI","C","Y",44.0416,-89.3045,859,NA
"2054","KY51","Viroqua Municipal Airport","WI","C","Y",43.5794,-90.8965,1292,NA
"2055","NSFA","Faleolo Intl/Apia","WS","S","n",-13.817,-172,16.404,NA
"2056","K3I2","Point Pleasant, Mason County Airport","WV","E","y",38.9144,-82.0983,NA,NA
"2057","K48I","Braxton County Airport","WV","E","y",38.733,-80.65,1269.69,NA
"2058","KBKW","Beckley, Raleigh County Memorial Airport","WV","E","y",37.79,-81.12,2503.94,NA
"2059","KBLF","Bluefield, Mercer County Airport","WV","E","y",37.3,-81.22,2857.61,NA
"2060","KCKB","Clarksburg Benedum Airport","WV","E","y",39.29,-80.23,1246.72,"Clarksburg"
"2061","KCRW","Charleston, Yeager Airport","WV","E","y",38.38,-81.58,1016.08,"Charleston"
"2062","KEKN","Elkins-Randolph County-Jennings Randolph Field","WV","E","y",38.89,-79.85,1948.16,NA
"2063","KHLG","Wheeling Ohio County Airport","WV","E","y",40.17,-80.65,1179.13,NA
"2064","KHTS","Huntington, Tri-State Airport","WV","E","y",38.38,-82.55,830.052,"Huntington"
"2065","KLWB","Lewisburg / Greenbrier","WV","E","y",37.88,-80.4,2303.15,"Lewisburg"
"2066","KMGW","Morgantown Municipal-Hart Field","WV","E","y",39.64,-79.92,1240.16,NA
"2067","KMRB","Martinsburg, Eastern W. Virginia Reg/Shepherdstown","WV","E","y",39.41,-77.98,530.84,NA
"2068","KPKB","Parkersburg, Mid Ohio Valley Regional Airport","WV","E","y",39.36,-81.43,831.037,NA
"2069","KW22","Buckhannon/Upshur Co. Reg. Airport","WV","E","y",39,-80.267,1633.86,NA
"2070","KW99","Petersburg, Grant County Airport","WV","E","y",38.983,-79.133,961.286,NA
"2071","KARL","Arlington","WY","M","y",41.583,-106.2,7834.65,NA
"2072","KBFU","Belle Fourche","WY","M","y",43.93,-105.44,NA,NA
"2073","KBIT","Bittercreek","WY","M","y",41.64,-108.58,NA,NA
"2074","KBPI","Big Piney/Marbleton Airport","WY","M","y",42.58,-110.1,6968.5,NA
"2075","KBRX","Anonymous Wy Ob","WY","M","y",41.933,-104.55,4950.79,NA
"2076","KBVR","Beaver Rim","WY","M","y",42.58,-108.28,NA,NA
"2077","KBYG","Buffalo/Johnson County","WY","M","y",44.38,-106.72,4967.19,NA
"2078","KCMS","Cemetary Separation","WY","M","y",41.53,-109.46,NA,NA
"2079","KCOD","Cody/Yellowstone Regional Airport","WY","M","y",44.53,-109.02,5095.14,"Cody"
"2080","KCPR","Casper/Natrona Intl Airport","WY","M","y",42.93,-106.47,5337.93,"Casper"
"2081","KCTD","Continental Divide","WY","M","y",41.71,-107.78,NA,NA
"2082","KCYS","Cheyenne/Warren AFB","WY","M","y",41.16,-104.82,6158.14,NA
"2083","KDGW","Douglas/Converse County Airport","WY","M","y",42.8,-105.39,4927.82,NA
"2084","KDHS","Dead Horse","WY","M","y",44.21,-106.1,NA,NA
"2085","KDRC","Anonymous Wy Ob","WY","M","y",42.83,-105.86,NA,NA
"2086","KEVW","Evanston/Burns","WY","M","y",41.27,-111.03,7162.07,NA
"2087","KFIR","First Divide","WY","M","y",41.29,-110.77,NA,NA
"2088","KGCC","Gillette","WY","M","y",44.36,-105.53,4035.43,"Gillette"
"2089","KGEY","Greybull/S Big Horn Airport","WY","M","y",44.52,-108.08,3933.73,NA
"2090","KHLD","Hiland","WY","M","y",43.09,-107.32,NA,NA
"2091","KIDV","I-25 Divide","WY","M","y",43.94,-106.64,NA,NA
"2092","KIKA","Inyan Kara","WY","M","y",44.29,-104.62,NA,NA
"2093","KJAC","Jackson Hole Airport","WY","M","y",43.61,-110.73,6614.17,"Jackson"
"2094","KLAR","Laramie/Gen. Brees","WY","M","y",41.33,-105.68,7266.08,"Laramie"
"2095","KLND","Lander/Hunt Field","WY","M","y",42.83,-108.73,5557.09,NA
"2096","KMTR","Meeteetse Rim","WY","M","y",44.27,-108.87,NA,NA
"2097","KP60","Lake Yellowstone","WY","M","y",44.55,-110.42,7770.01,NA
"2098","KPAT","Pathfinder Hill","WY","M","y",42.56,-106.85,NA,NA
"2099","KPIN","Piney Creek","WY","M","y",44.53,-106.81,NA,NA
"2100","KPNA","Ralph Wenz Field Airport","WY","M","y",42.783,-109.8,7086.61,NA
"2101","KPUM","Pumpkin Vine","WY","M","y",41.033,-105.45,7998.69,NA
"2102","KRIW","Riverton Regional Airport","WY","M","y",43.05,-108.45,5456.04,"Riverton"
"2103","KRKS","Rock Springs","WY","M","y",41.61,-109.07,6741.14,"Rock Springs"
"2104","KRWL","Rawlins Municipal","WY","M","y",41.8,-107.2,6735.89,NA
"2105","KSHR","Sheridan Co. Arpt","WY","M","y",44.78,-106.97,3963.91,"Sheridan"
"2106","KSIB","Sibley Peak","WY","M","y",42.433,-105.033,4888.45,NA
"2107","KSKL","Skyline","WY","M","y",41.13,-106.57,NA,NA
"2108","KTMH","Twenty Mile Hill","WY","M","y",43.12,-106.33,NA,NA
"2109","KTOR","Torrington Muni","WY","M","y",42.06,-104.15,4202.76,NA
"2110","KVDW","Vedauwoo","WY","M","y",41.15,-105.4,8343.18,NA
"2111","KWRL","Worland Municip","WY","M","y",43.98,-107.97,4245.41,NA
"2112","EB01","","","","",36.5,-73.5,0,NA
"2113","EB10","","","C","",27.5,-88,0,NA
"2114","EB31","","","","",27,-86,0,NA
"2115","EB32","","","","",27,-84.3,0,NA
"2116","EB33","","","A","",58.5,-141,0,NA
"2117","EB35","","","A","",55.3,-157,0,NA
"2118","EB36","","","","",26,-84.8,0,NA
"2119","EB43","","","A","",59.8,-142,0,NA
"2120","EB52","","","","",38.4,-74.3,0,NA
"2121","EB53","","","E","",28.9,-88.3,0,NA
"2122","EB61","","","","",26.9,-84.6,0,NA
"2123","EB62","","","E","",29,-85.6,0,NA
"2124","EB70","","","A","",59.5,-142.3,0,NA
"2125","EB90","BERING SEA","","A","",47,-130.9,0,NA
"2126","EB91","","","E","",38.4,-74.3,0,NA
"2127","EB92","","","E","",28.5,-90,0,NA
"2128","KDLP","WEST DELTA","","C","Y",29.121,89.547,0,NA
"2129","KEHC","EAST CAMERON 278","","C","Y",28.642,89.794,0,NA
"2130","KMDJ","MISSISSIPPI CANYON","","C","Y",29.478,93.638,0,NA
"2131","KQAO","Military Site","","U","n",0,0,NA,NA
"2132","KQUK","Military Site-Camp Bondsteel","","U","n",0,0,NA,NA
"2133","KSCF","SOUTH MARSH 268","","C","Y",29.116,91.871,0,NA
"2134","KVBS","SABINE 13B","","C","Y",29.478,93.638,0,NA
"2135","KVNP","VERMILLION 26","","C","Y",29.467,92.369,0,NA
"2136","KZKI","Military Site","","U","n",0,0,NA,NA
"2137","KZKK","Military Site","","U","n",0,0,NA,NA
"2138","T003","T003 Ob Site","","A","n",0,0,NA,NA
"2139","TNMC","TNMC Ob Site","","A","n",0,0,NA,NA
